mid_date, v [m/yr], satellite, dt (days)
2019-05-26T06:59:25.000Z,1155, Sentinel 2, 5 
2020-07-20T06:29:35.000Z,799, Sentinel 2, 125 
2020-01-16T06:59:25.000Z,875, Sentinel 2, 345 
2016-07-18T18:29:47.500Z,937, Sentinel 2, 120 
2016-03-29T18:10:00.499Z,1129, Sentinel 2, 10 
2020-06-19T06:59:19.999Z,1162, Sentinel 2, 65 
2021-05-01T18:39:16.000Z,1017, Sentinel 2, 50 
2018-12-21T18:49:26.000Z,1194, Sentinel 2, 340 
2018-12-01T18:49:24.000Z,1193, Sentinel 2, 310 
2018-12-28T18:39:56.000Z,1184, Sentinel 2, 200 
2018-11-09T18:59:21.000Z,1205, Sentinel 2, 370 
2020-08-04T06:29:25.000Z,721, Sentinel 2, 75 
2018-05-23T18:59:21.000Z,1247, Sentinel 2, 70 
2020-06-12T18:29:19.000Z,1194, Sentinel 2, 40 
2020-01-01T06:59:25.000Z,840, Sentinel 2, 315 
2019-06-20T18:19:26.000Z,1254, Sentinel 2, 20 
2018-08-23T06:40:30.000Z,1143, Sentinel 2, 55 
2012-07-18T06:07:17.716Z,803, Landsat 7, 25 
2010-07-17T18:01:36.216Z,972, Landsat 7, 48 
2018-06-06T06:29:20.000Z,1270, Sentinel 2, 45 
2021-07-20T18:39:19.000Z,1100, Sentinel 2, 80 
2021-06-09T18:19:19.000Z,1013, Sentinel 2, 10 
2018-09-05T18:09:56.000Z,1099, Sentinel 2, 30 
2019-05-29T06:19:25.000Z,1232, Sentinel 2, 25 
2022-06-05T18:39:19.000Z,1251, Sentinel 2, 20 
2017-05-13T18:09:16.000Z,1108, Sentinel 2, 70 
2007-07-05T06:02:44.410Z,1134, Landsat 7, 11 
2018-08-27T18:29:59.000Z,1120, Sentinel 2, 50 
2020-07-31T06:49:20.000Z,769, Sentinel 2, 65 
2019-05-27T06:29:25.000Z,1190, Sentinel 2, 65 
2020-06-23T06:39:20.000Z,1251, Sentinel 2, 35 
2022-03-31T06:09:15.000Z,1182, Sentinel 2, 5 
2016-11-28T18:39:21.500Z,824, Sentinel 2, 260 
2020-01-20T06:39:20.000Z,846, Sentinel 2, 275 
2020-08-24T06:29:35.000Z,505, Sentinel 2, 55 
2022-03-09T12:42:45.807Z,1365, Sentinel 1, 12 
2017-04-16T18:19:51.000Z,1074, Sentinel 2, 50 
2018-05-13T18:09:19.000Z,1195, Sentinel 2, 10 
2019-08-03T06:39:25.000Z,996, Sentinel 2, 65 
2018-06-25T06:59:15.000Z,1224, Sentinel 2, 135 
2019-12-12T06:59:19.999Z,857, Sentinel 2, 325 
2018-05-23T18:59:21.000Z,1250, Sentinel 2, 30 
2020-06-29T19:09:19.000Z,1405, Sentinel 2, 10 
2018-04-26T18:19:19.000Z,1227, Sentinel 2, 50 
2018-07-23T06:19:15.000Z,1241, Sentinel 2, 75 
2022-05-16T18:39:14.000Z,1234, Sentinel 2, 40 
2019-08-08T06:39:25.000Z,946, Sentinel 2, 25 
2018-04-03T19:00:10.999Z,1212, Sentinel 2, 30 
2020-05-15T06:09:20.000Z,1094, Sentinel 2, 45 
2018-11-10T18:29:21.000Z,1203, Sentinel 2, 330 
2022-07-28T06:39:29.999Z,1015, Sentinel 2, 5 
2018-08-01T18:11:06.000Z,1193, Sentinel 2, 120 
2018-09-09T06:29:44.999Z,1045, Sentinel 2, 5 
2021-07-14T06:59:19.999Z,1138, Sentinel 2, 35 
2018-11-04T18:59:39.000Z,1201, Sentinel 2, 290 
2018-07-04T06:39:15.000Z,1234, Sentinel 2, 105 
2018-11-24T18:09:24.000Z,1202, Sentinel 2, 340 
2022-07-17T06:19:25.000Z,1318, Sentinel 2, 35 
2022-07-31T18:59:31.000Z,1029, Sentinel 2, 10 
2018-12-12T06:09:25.000Z,1199, Sentinel 2, 305 
2018-05-02T18:39:39.000Z,1214, Sentinel 2, 70 
2018-07-13T18:29:14.000Z,1251, Sentinel 2, 80 
2019-02-05T18:19:49.000Z,1191, Sentinel 2, 280 
2018-05-23T18:59:19.000Z,1230, Sentinel 2, 100 
2018-04-24T18:30:19.000Z,1218, Sentinel 2, 80 
2019-06-21T06:29:25.000Z,1282, Sentinel 2, 25 
2019-05-29T18:29:21.000Z,1208, Sentinel 2, 70 
2021-05-28T07:09:15.000Z,1030, Sentinel 2, 5 
2018-07-17T18:09:50.999Z,1230, Sentinel 2, 90 
2019-01-08T18:09:16.000Z,1187, Sentinel 2, 260 
2018-06-01T06:29:20.000Z,1280, Sentinel 2, 5 
2020-05-15T06:59:15.000Z,1103, Sentinel 2, 45 
2020-06-06T18:09:14.000Z,1082, Sentinel 2, 100 
2018-02-07T18:09:49.000Z,1117, Sentinel 2, 280 
2017-09-11T18:30:01.000Z,904, Sentinel 2, 20 
2016-11-04T18:59:21.000Z,891, Sentinel 2, 320 
2018-07-27T06:49:15.000Z,1216, Sentinel 2, 85 
2019-06-19T18:49:29.000Z,1187, Sentinel 2, 90 
2010-07-01T18:01:36.644Z,1293, Landsat 7, 16 
2022-08-22T18:49:19.000Z,643, Sentinel 2, 10 
2019-06-30T18:19:29.000Z,1159, Sentinel 2, 90 
2019-07-21T06:29:25.000Z,1195, Sentinel 2, 35 
2021-06-04T18:19:19.000Z,982, Sentinel 2, 20 
2019-06-23T18:29:21.000Z,1160, Sentinel 2, 100 
2020-01-06T06:09:20.000Z,826, Sentinel 2, 285 
2017-07-13T06:19:20.000Z,1264, Sentinel 2, 25 
2020-02-13T07:09:59.999Z,900, Sentinel 2, 295 
2019-08-24T06:09:54.999Z,717, Sentinel 2, 55 
2020-05-25T06:59:19.999Z,1119, Sentinel 2, 5 
2019-02-25T18:20:29.000Z,1202, Sentinel 2, 300 
2018-06-23T06:19:20.000Z,1299, Sentinel 2, 15 
2019-07-13T07:09:20.000Z,1287, Sentinel 2, 25 
2019-07-16T18:39:29.000Z,1325, Sentinel 2, 10 
2020-06-24T19:09:20.999Z,969, Sentinel 2, 90 
2020-07-24T06:59:19.999Z,829, Sentinel 2, 75 
2020-07-08T18:49:21.000Z,1166, Sentinel 2, 30 
2021-07-18T06:39:20.000Z,1017, Sentinel 2, 105 
2018-12-27T19:09:16.000Z,1198, Sentinel 2, 360 
2017-08-14T06:09:15.000Z,836, Sentinel 2, 15 
2019-01-17T06:29:20.000Z,1191, Sentinel 2, 335 
2019-07-07T18:59:23.999Z,1167, Sentinel 2, 80 
2019-12-09T06:49:25.000Z,787, Sentinel 2, 255 
2005-06-18T17:52:43.001Z,801, Landsat 7, 32 
2017-03-30T18:29:36.000Z,1112, Sentinel 2, 10 
2019-06-20T06:09:25.000Z,1242, Sentinel 2, 75 
2019-12-18T06:29:25.000Z,877, Sentinel 2, 345 
2022-05-27T18:59:26.000Z,1244, Sentinel 2, 40 
2019-12-04T06:49:20.000Z,888, Sentinel 2, 355 
2022-07-19T06:59:25.000Z,1275, Sentinel 2, 35 
2016-06-13T18:29:21.500Z,1282, Sentinel 2, 50 
2020-06-12T06:19:25.000Z,1171, Sentinel 2, 5 
2020-08-29T06:30:15.000Z,488, Sentinel 2, 65 
2019-01-28T19:00:09.000Z,1189, Sentinel 2, 260 
2018-12-30T06:19:25.000Z,1204, Sentinel 2, 365 
2019-05-16T06:09:25.000Z,1146, Sentinel 2, 5 
2017-07-11T06:29:20.000Z,1299, Sentinel 2, 15 
2018-06-15T06:09:20.000Z,1221, Sentinel 2, 155 
2019-12-24T18:59:23.999Z,830, Sentinel 2, 300 
2019-08-21T06:49:20.000Z,762, Sentinel 2, 25 
2020-01-11T18:19:24.000Z,864, Sentinel 2, 340 
2019-12-10T06:19:15.000Z,792, Sentinel 2, 245 
2019-07-31T18:39:21.000Z,1009, Sentinel 2, 70 
2020-06-25T06:29:20.000Z,952, Sentinel 2, 105 
2022-11-04T12:42:55.786Z,972, Sentinel 1, 12 
2020-01-28T06:49:25.000Z,875, Sentinel 2, 335 
2019-08-20T06:29:20.000Z,807, Sentinel 2, 15 
2019-01-19T06:19:15.000Z,1183, Sentinel 2, 285 
2018-04-27T18:39:19.000Z,1240, Sentinel 2, 40 
2019-07-06T06:29:25.000Z,1094, Sentinel 2, 115 
2022-08-12T06:39:25.000Z,858, Sentinel 2, 25 
2018-07-23T18:29:49.000Z,1353, Sentinel 2, 20 
2018-09-02T18:50:19.000Z,1101, Sentinel 2, 50 
2018-05-23T06:49:20.000Z,1256, Sentinel 2, 75 
2016-12-18T18:39:20.499Z,914, Sentinel 2, 340 
2022-08-15T06:49:25.000Z,791, Sentinel 2, 15 
2018-12-04T18:59:21.000Z,1210, Sentinel 2, 420 
2021-09-05T07:09:35.000Z,797, Sentinel 2, 15 
2020-07-01T18:59:21.000Z,1456, Sentinel 2, 10 
2019-06-25T07:00:25.000Z,1053, Sentinel 2, 175 
2018-07-05T06:59:15.000Z,1226, Sentinel 2, 115 
2019-08-19T18:19:39.000Z,756, Sentinel 2, 50 
2019-12-30T06:19:20.000Z,911, Sentinel 2, 385 
2019-06-23T06:19:25.000Z,1239, Sentinel 2, 65 
2017-07-26T06:29:20.000Z,1142, Sentinel 2, 45 
2019-07-08T07:09:20.000Z,1278, Sentinel 2, 35 
2020-07-13T18:49:21.000Z,944, Sentinel 2, 80 
2017-05-27T18:39:21.000Z,1186, Sentinel 2, 20 
2019-02-04T06:39:25.000Z,1196, Sentinel 2, 295 
2018-08-05T06:29:50.000Z,1202, Sentinel 2, 75 
2020-08-25T06:50:05.000Z,508, Sentinel 2, 65 
2018-12-24T18:10:06.000Z,1189, Sentinel 2, 190 
2020-09-13T06:29:35.000Z,394, Sentinel 2, 15 
2020-01-16T19:09:20.999Z,876, Sentinel 2, 350 
2018-12-09T18:59:34.000Z,1170, Sentinel 2, 220 
2019-06-26T06:29:25.000Z,1175, Sentinel 2, 95 
2022-05-17T06:49:20.000Z,1182, Sentinel 2, 15 
2018-01-06T18:19:56.000Z,1073, Sentinel 2, 260 
2019-06-21T06:29:25.000Z,1142, Sentinel 2, 115 
2018-05-22T18:40:44.000Z,1224, Sentinel 2, 130 
2017-07-16T18:39:21.000Z,1256, Sentinel 2, 40 
2020-07-03T06:39:20.000Z,1217, Sentinel 2, 35 
2018-04-02T18:39:33.999Z,1203, Sentinel 2, 10 
2022-07-06T18:59:19.000Z,1472, Sentinel 2, 10 
2012-07-01T06:13:18.089Z,1093, Landsat 7, 41 
2019-07-23T18:29:21.000Z,1174, Sentinel 2, 40 
2020-07-12T06:19:25.000Z,1100, Sentinel 2, 25 
2018-05-17T18:39:21.000Z,1195, Sentinel 2, 10 
2020-07-24T06:59:19.999Z,844, Sentinel 2, 75 
2018-01-20T18:50:04.000Z,1086, Sentinel 2, 240 
2019-08-11T18:09:59.000Z,890, Sentinel 2, 80 
2012-06-28T18:04:00.315Z,1367, Landsat 7, 32 
2019-06-26T06:29:25.000Z,1143, Sentinel 2, 105 
2020-02-13T07:09:15.000Z,890, Sentinel 2, 325 
2016-11-19T18:09:26.500Z,833, Sentinel 2, 260 
2019-05-23T18:09:31.000Z,1195, Sentinel 2, 110 
2020-01-05T18:49:21.000Z,824, Sentinel 2, 240 
2019-01-29T06:19:20.000Z,1197, Sentinel 2, 305 
2018-05-22T06:29:20.000Z,1242, Sentinel 2, 15 
2018-06-12T06:49:20.000Z,1270, Sentinel 2, 35 
2021-05-01T18:39:16.000Z,981, Sentinel 2, 50 
2016-07-11T18:39:22.000Z,1433, Sentinel 2, 20 
2018-06-10T06:09:25.000Z,1229, Sentinel 2, 145 
2020-04-05T06:09:35.000Z,1014, Sentinel 2, 35 
2018-03-20T12:26:00.244Z,1314, Sentinel 1, 12 
2019-07-14T06:39:25.000Z,1183, Sentinel 2, 5 
2018-09-25T18:11:06.000Z,1129, Sentinel 2, 10 
2022-06-12T06:19:25.000Z,1275, Sentinel 2, 45 
2022-03-14T18:30:29.000Z,1187, Sentinel 2, 20 
2020-05-25T19:09:14.000Z,1113, Sentinel 2, 40 
2019-02-03T18:29:54.000Z,1186, Sentinel 2, 290 
2018-12-25T18:29:54.000Z,1197, Sentinel 2, 330 
2018-05-20T06:39:20.000Z,1192, Sentinel 2, 5 
2019-05-24T06:19:25.000Z,1217, Sentinel 2, 15 
2019-04-04T18:29:29.000Z,1171, Sentinel 2, 10 
2022-05-31T06:29:25.000Z,1252, Sentinel 2, 35 
2022-05-22T06:49:20.000Z,1267, Sentinel 2, 5 
2019-12-27T19:09:19.000Z,824, Sentinel 2, 300 
2017-07-01T06:29:20.000Z,1112, Sentinel 2, 95 
2021-08-17T12:42:48.127Z,916, Sentinel 1, 12 
2019-10-15T12:42:37.764Z,605, Sentinel 1, 12 
2020-05-30T18:19:14.000Z,1149, Sentinel 2, 60 
2016-12-07T18:19:21.500Z,830, Sentinel 2, 230 
2018-06-05T06:09:20.000Z,1279, Sentinel 2, 45 
2020-01-13T06:49:25.000Z,840, Sentinel 2, 305 
2020-02-02T18:59:19.000Z,879, Sentinel 2, 340 
2019-04-19T18:29:34.000Z,1170, Sentinel 2, 40 
2019-08-19T06:09:54.999Z,758, Sentinel 2, 65 
2019-07-21T06:29:25.000Z,1196, Sentinel 2, 45 
2017-08-24T18:20:04.000Z,913, Sentinel 2, 60 
2022-06-27T07:09:24.999Z,1338, Sentinel 2, 15 
2018-04-18T19:00:21.000Z,1218, Sentinel 2, 60 
2020-01-18T18:09:36.000Z,854, Sentinel 2, 250 
2019-12-19T18:09:21.000Z,821, Sentinel 2, 290 
2019-06-30T06:09:25.000Z,1148, Sentinel 2, 95 
2019-07-03T06:19:25.000Z,1069, Sentinel 2, 125 
2019-01-21T19:09:39.000Z,1175, Sentinel 2, 260 
2016-07-16T18:41:24.500Z,933, Sentinel 2, 150 
2019-12-03T18:39:24.000Z,809, Sentinel 2, 270 
2019-12-19T18:59:14.000Z,794, Sentinel 2, 250 
2018-05-01T06:59:19.999Z,1240, Sentinel 2, 45 
2019-05-18T18:09:29.000Z,1198, Sentinel 2, 10 
2020-03-30T06:40:30.000Z,997, Sentinel 2, 35 
2018-06-15T06:09:54.999Z,1248, Sentinel 2, 25 
2020-05-14T06:39:20.000Z,1078, Sentinel 2, 5 
2020-06-16T06:49:20.000Z,1178, Sentinel 2, 25 
2020-01-03T19:00:06.000Z,822, Sentinel 2, 210 
2017-04-29T18:29:21.000Z,1117, Sentinel 2, 30 
2016-11-14T18:59:19.500Z,870, Sentinel 2, 300 
2020-07-11T06:49:20.000Z,938, Sentinel 2, 85 
2019-01-25T06:39:15.000Z,1193, Sentinel 2, 305 
2016-08-19T18:20:07.000Z,701, Sentinel 2, 70 
2020-02-20T07:00:05.000Z,911, Sentinel 2, 305 
2019-02-07T18:09:21.000Z,1192, Sentinel 2, 340 
2018-08-01T18:09:21.000Z,1280, Sentinel 2, 40 
2019-06-27T18:59:29.000Z,1324, Sentinel 2, 40 
2021-06-30T18:39:21.000Z,1124, Sentinel 2, 10 
2021-07-18T18:49:19.000Z,1129, Sentinel 2, 70 
2022-05-24T06:39:25.000Z,1255, Sentinel 2, 15 
2020-06-22T18:29:21.000Z,1145, Sentinel 2, 70 
2021-07-10T18:39:19.000Z,1003, Sentinel 2, 120 
2018-07-24T06:39:25.000Z,1222, Sentinel 2, 95 
2021-06-17T06:19:20.000Z,1090, Sentinel 2, 35 
2019-12-16T06:39:25.000Z,848, Sentinel 2, 315 
2016-12-17T18:19:21.500Z,875, Sentinel 2, 310 
2018-07-19T06:39:35.000Z,1207, Sentinel 2, 115 
2018-05-28T18:09:21.000Z,1238, Sentinel 2, 50 
2018-11-07T06:59:55.000Z,1197, Sentinel 2, 275 
2018-05-08T06:50:20.000Z,1207, Sentinel 2, 105 
2018-04-24T06:19:55.000Z,1236, Sentinel 2, 45 
2019-09-17T06:40:20.000Z,630, Sentinel 2, 5 
2018-10-24T06:29:20.000Z,1202, Sentinel 2, 365 
2018-06-08T06:19:55.000Z,1251, Sentinel 2, 45 
2018-09-07T06:39:50.000Z,1109, Sentinel 2, 25 
2018-07-21T06:30:19.999Z,1200, Sentinel 2, 135 
2019-07-05T18:19:21.000Z,1043, Sentinel 2, 130 
2020-02-24T18:50:09.000Z,912, Sentinel 2, 310 
2019-01-14T18:30:21.000Z,1188, Sentinel 2, 220 
2021-05-10T18:19:14.000Z,970, Sentinel 2, 50 
2020-01-18T06:49:20.000Z,842, Sentinel 2, 275 
2018-11-09T18:09:24.000Z,1205, Sentinel 2, 370 
2018-05-01T06:09:54.999Z,1233, Sentinel 2, 45 
2019-07-07T06:49:25.000Z,1175, Sentinel 2, 75 
2018-05-30T18:49:21.000Z,1238, Sentinel 2, 10 
2018-07-01T06:29:20.000Z,1269, Sentinel 2, 65 
2019-08-24T07:00:10.000Z,730, Sentinel 2, 55 
2020-02-16T18:39:21.000Z,890, Sentinel 2, 330 
2019-07-18T18:29:24.000Z,1091, Sentinel 2, 80 
2019-06-05T18:19:29.000Z,1220, Sentinel 2, 60 
2019-05-23T06:49:25.000Z,1228, Sentinel 2, 15 
2011-06-14T06:06:05.628Z,1068, Landsat 7, 11 
2018-04-01T06:09:25.000Z,1175, Sentinel 2, 5 
2020-08-02T06:39:20.000Z,560, Sentinel 2, 15 
2018-04-03T19:00:10.999Z,1236, Sentinel 2, 30 
2019-02-23T06:19:50.000Z,1209, Sentinel 2, 315 
2018-06-06T06:29:20.000Z,1269, Sentinel 2, 15 
2020-07-13T06:39:20.000Z,1088, Sentinel 2, 25 
2017-06-27T18:09:21.000Z,1109, Sentinel 2, 100 
2018-02-04T18:50:26.000Z,1103, Sentinel 2, 260 
2016-12-20T18:29:21.500Z,859, Sentinel 2, 230 
2021-09-10T06:19:39.999Z,845, Sentinel 2, 25 
2017-08-03T06:40:25.000Z,1027, Sentinel 2, 115 
2020-07-24T06:10:20.000Z,768, Sentinel 2, 145 
2019-07-03T07:09:20.000Z,1154, Sentinel 2, 85 
2018-01-30T18:50:04.000Z,1099, Sentinel 2, 260 
2019-06-11T06:29:20.000Z,1165, Sentinel 2, 125 
2018-11-24T06:49:20.000Z,1205, Sentinel 2, 375 
2019-12-20T07:09:20.000Z,811, Sentinel 2, 285 
2016-05-18T18:59:22.000Z,1186, Sentinel 2, 20 
2017-07-03T06:19:20.000Z,1129, Sentinel 2, 85 
2020-01-23T06:49:20.000Z,856, Sentinel 2, 275 
2019-08-12T18:29:29.000Z,934, Sentinel 2, 10 
2022-09-16T06:40:20.000Z,770, Sentinel 2, 5 
2016-06-17T18:59:21.500Z,1316, Sentinel 2, 40 
2018-12-26T06:39:25.000Z,1178, Sentinel 2, 215 
2018-06-20T06:09:20.000Z,1301, Sentinel 2, 15 
2017-08-14T06:09:15.000Z,846, Sentinel 2, 15 
2018-11-30T18:29:21.000Z,1250, Sentinel 2, 310 
2020-07-13T06:39:20.000Z,959, Sentinel 2, 55 
2018-06-01T06:29:20.000Z,1267, Sentinel 2, 5 
2019-01-10T18:49:19.000Z,1182, Sentinel 2, 250 
2022-07-17T07:09:24.999Z,1299, Sentinel 2, 35 
2018-07-21T18:39:59.000Z,1345, Sentinel 2, 10 
2020-08-02T06:39:20.000Z,555, Sentinel 2, 15 
2021-07-27T07:09:40.000Z,1024, Sentinel 2, 95 
2018-08-18T06:39:55.000Z,1159, Sentinel 2, 45 
2018-06-24T06:39:55.000Z,1262, Sentinel 2, 65 
2018-07-23T06:19:45.000Z,1203, Sentinel 2, 115 
2022-05-27T06:49:20.000Z,1244, Sentinel 2, 5 
2020-07-02T06:19:25.000Z,1478, Sentinel 2, 5 
2010-07-09T18:01:36.972Z,1162, Landsat 7, 32 
2019-07-25T06:59:19.999Z,1128, Sentinel 2, 45 
2018-06-07T18:59:31.000Z,1255, Sentinel 2, 40 
2020-05-25T06:09:20.000Z,1119, Sentinel 2, 45 
2019-12-29T18:59:21.000Z,882, Sentinel 2, 360 
2019-08-02T07:09:20.000Z,1030, Sentinel 2, 15 
2020-02-01T06:29:20.000Z,878, Sentinel 2, 315 
2019-05-12T12:42:30.094Z,1462, Sentinel 1, 12 
2019-07-25T06:09:25.000Z,1149, Sentinel 2, 45 
2019-09-13T18:19:51.000Z,510, Sentinel 2, 10 
2018-04-21T06:09:20.000Z,1230, Sentinel 2, 35 
2020-01-13T06:49:20.000Z,832, Sentinel 2, 265 
2019-07-09T06:39:25.000Z,1347, Sentinel 2, 25 
2020-06-21T18:59:21.000Z,1288, Sentinel 2, 30 
2022-06-18T18:49:30.999Z,1227, Sentinel 2, 10 
2019-01-04T18:29:24.000Z,1188, Sentinel 2, 310 
2022-06-02T06:19:20.000Z,975, Sentinel 2, 5 
2021-07-07T07:09:20.000Z,1118, Sentinel 2, 75 
2020-08-02T18:49:19.000Z,684, Sentinel 2, 50 
2019-07-10T19:09:20.999Z,1283, Sentinel 2, 30 
2020-01-16T06:59:19.999Z,842, Sentinel 2, 305 
2019-05-22T18:39:29.000Z,1223, Sentinel 2, 100 
2022-09-22T07:01:10.000Z,819, Sentinel 2, 5 
2020-05-04T06:40:30.000Z,1042, Sentinel 2, 105 
2018-05-28T18:09:21.000Z,1259, Sentinel 2, 30 
2018-12-22T06:59:19.999Z,1208, Sentinel 2, 385 
2017-08-03T06:39:20.000Z,1047, Sentinel 2, 35 
2019-06-04T18:49:30.999Z,1178, Sentinel 2, 130 
2016-10-31T18:29:16.500Z,888, Sentinel 2, 310 
2018-11-27T06:09:20.000Z,1203, Sentinel 2, 345 
2019-12-20T18:29:24.000Z,803, Sentinel 2, 270 
2020-06-30T06:29:20.000Z,943, Sentinel 2, 95 
2019-02-02T06:49:15.000Z,1200, Sentinel 2, 355 
2021-08-08T18:19:14.000Z,992, Sentinel 2, 70 
2006-07-18T06:02:28.889Z,763, Landsat 7, 21 
2018-01-27T06:30:00.000Z,1099, Sentinel 2, 255 
2019-01-09T07:09:15.000Z,1175, Sentinel 2, 265 
2021-07-31T06:49:20.000Z,1272, Sentinel 2, 15 
2010-06-30T18:07:46.697Z,1113, Landsat 7, 32 
2019-01-05T06:39:15.000Z,1183, Sentinel 2, 265 
2021-08-03T19:09:14.000Z,1057, Sentinel 2, 50 
2016-08-25T18:40:32.000Z,637, Sentinel 2, 70 
2017-07-19T18:49:21.000Z,1149, Sentinel 2, 60 
2010-07-25T18:01:37.521Z,892, Landsat 7, 32 
2021-06-18T06:39:20.000Z,1096, Sentinel 2, 45 
2020-08-06T18:29:21.000Z,546, Sentinel 2, 20 
2021-03-28T06:49:55.000Z,930, Sentinel 2, 25 
2019-06-28T18:29:29.000Z,1159, Sentinel 2, 100 
2019-08-19T06:09:20.000Z,858, Sentinel 2, 5 
2018-12-14T18:59:34.000Z,1172, Sentinel 2, 210 
2018-05-29T18:29:19.000Z,1264, Sentinel 2, 30 
2016-06-27T18:59:21.500Z,1257, Sentinel 2, 60 
2021-07-17T06:19:20.000Z,1117, Sentinel 2, 75 
2014-05-01T18:06:36.030Z,903, Landsat 7, 64 
2018-05-24T06:19:20.000Z,1218, Sentinel 2, 5 
2022-05-06T06:29:20.000Z,1249, Sentinel 2, 15 
2020-06-29T06:09:20.000Z,1203, Sentinel 2, 45 
2018-07-01T06:30:19.999Z,1267, Sentinel 2, 35 
2017-07-18T06:20:05.000Z,1051, Sentinel 2, 135 
2020-05-29T18:49:21.000Z,1130, Sentinel 2, 10 
2020-06-14T06:59:19.999Z,1195, Sentinel 2, 55 
2007-07-02T06:21:16.958Z,1066, Landsat 7, 23 
2019-09-08T18:19:39.000Z,463, Sentinel 2, 10 
2018-06-15T06:59:15.000Z,1230, Sentinel 2, 135 
2018-04-24T06:19:35.000Z,1243, Sentinel 2, 55 
2020-07-04T19:09:20.999Z,1318, Sentinel 2, 10 
2018-10-23T06:59:50.000Z,1203, Sentinel 2, 315 
2017-06-03T06:19:20.000Z,1111, Sentinel 2, 65 
2021-06-11T06:49:20.000Z,982, Sentinel 2, 5 
2017-06-06T18:39:21.000Z,1142, Sentinel 2, 120 
2020-02-08T07:09:24.999Z,888, Sentinel 2, 305 
2018-11-20T18:29:21.000Z,1203, Sentinel 2, 350 
2020-01-31T06:59:50.000Z,869, Sentinel 2, 275 
2019-06-25T06:59:25.000Z,1227, Sentinel 2, 65 
2019-01-03T18:09:21.000Z,1190, Sentinel 2, 270 
2016-08-02T18:29:47.000Z,882, Sentinel 2, 90 
2020-05-04T18:49:21.000Z,1061, Sentinel 2, 40 
2020-07-11T06:49:20.000Z,1108, Sentinel 2, 5 
2018-06-08T06:20:05.000Z,1222, Sentinel 2, 165 
2021-08-26T06:19:15.000Z,863, Sentinel 2, 35 
2020-06-07T18:29:19.000Z,1174, Sentinel 2, 50 
2019-01-27T18:39:19.000Z,1183, Sentinel 2, 310 
2018-11-25T18:29:49.000Z,1189, Sentinel 2, 270 
2019-12-23T06:29:20.000Z,802, Sentinel 2, 265 
2019-02-10T07:00:05.000Z,1197, Sentinel 2, 285 
2018-12-28T06:29:15.000Z,1177, Sentinel 2, 255 
2019-09-20T06:50:40.000Z,599, Sentinel 2, 5 
2018-11-19T18:59:39.000Z,1187, Sentinel 2, 260 
2019-06-18T06:19:25.000Z,1251, Sentinel 2, 35 
2021-06-14T06:59:19.999Z,1067, Sentinel 2, 25 
2019-06-10T18:19:21.000Z,1213, Sentinel 2, 20 
2017-02-07T18:10:31.500Z,952, Sentinel 2, 260 
2019-07-01T06:29:25.000Z,1195, Sentinel 2, 65 
2019-05-17T18:40:34.000Z,1227, Sentinel 2, 130 
2018-05-05T06:39:25.000Z,1236, Sentinel 2, 65 
2021-06-24T06:59:19.999Z,1089, Sentinel 2, 85 
2018-11-12T06:09:20.000Z,1206, Sentinel 2, 375 
2016-12-12T18:19:21.500Z,866, Sentinel 2, 300 
2018-06-02T06:49:20.000Z,1259, Sentinel 2, 25 
2022-08-26T07:09:24.999Z,670, Sentinel 2, 5 
2019-02-03T18:29:54.000Z,1198, Sentinel 2, 290 
2021-05-03T18:29:16.000Z,999, Sentinel 2, 40 
2020-06-15T18:39:19.000Z,1152, Sentinel 2, 20 
2019-07-06T18:39:29.000Z,1374, Sentinel 2, 10 
2020-07-02T18:29:21.000Z,956, Sentinel 2, 90 
2016-05-12T18:40:15.500Z,1166, Sentinel 2, 20 
2018-01-11T18:19:19.000Z,1077, Sentinel 2, 340 
2016-06-12T18:09:22.000Z,1219, Sentinel 2, 60 
2020-02-11T18:39:41.000Z,901, Sentinel 2, 300 
2018-05-11T06:59:30.000Z,1228, Sentinel 2, 15 
2018-08-07T06:19:30.000Z,1196, Sentinel 2, 75 
2017-01-22T06:29:20.500Z,898, Sentinel 2, 355 
2020-05-05T06:09:20.000Z,1053, Sentinel 2, 25 
2019-07-13T18:29:29.000Z,1166, Sentinel 2, 70 
2018-12-07T06:59:25.000Z,1205, Sentinel 2, 365 
2019-07-28T06:19:25.000Z,1031, Sentinel 2, 75 
2020-08-14T18:39:21.000Z,559, Sentinel 2, 30 
2020-01-15T18:49:21.000Z,840, Sentinel 2, 260 
2021-05-25T06:59:19.999Z,895, Sentinel 2, 5 
2017-07-12T18:09:21.000Z,1178, Sentinel 2, 70 
2020-06-13T06:39:20.000Z,1206, Sentinel 2, 55 
2018-07-15T06:09:54.999Z,1207, Sentinel 2, 135 
2019-04-29T18:29:24.000Z,1195, Sentinel 2, 40 
2009-07-06T17:59:45.185Z,1146, Landsat 7, 50 
2020-01-04T06:19:25.000Z,902, Sentinel 2, 375 
2022-05-09T06:39:20.000Z,1240, Sentinel 2, 15 
2019-06-25T19:09:20.999Z,1154, Sentinel 2, 100 
2007-08-02T17:59:43.023Z,444, Landsat 7, 36 
2018-07-04T12:42:27.023Z,1342, Sentinel 1, 12 
2020-08-19T06:29:44.999Z,547, Sentinel 2, 55 
2018-03-06T12:42:21.762Z,1413, Sentinel 1, 12 
2020-05-07T06:49:20.000Z,1053, Sentinel 2, 45 
